policy_id,customer_id,policy_type,premium_amount,start_date,end_date,agent_id
27376,3822,Vehicle,14158.13517077858,2024-08-25,2025-08-25,101
27377,22206,Health,9708.964379565605,2025-11-28,2026-11-28,291
27378,2653,Vehicle,18516.27210742405,2022-04-21,2023-04-21,3
27379,2125,Health,15607.60089487278,2025-07-08,2026-07-08,47
27380,23868,Vehicle,11199.182467063009,2023-09-04,2024-09-03,221
27381,6675,Health,21469.74924128965,2024-02-07,2025-02-06,133
27382,16947,Vehicle,19787.516064843032,2023-04-16,2024-04-15,46
27383,6858,Vehicle,24450.51920728439,2022-12-28,2023-12-28,187
27384,16155,Health,16147.293563738614,2022-05-09,2023-05-09,421
27385,17910,Property,13007.154870048293,2021-09-23,2022-09-23,93
27386,10756,Property,10754.285038427268,2021-07-19,2022-07-19,420
27387,12819,Property,10782.250880250089,2021-06-30,2022-06-30,459
27388,18904,Vehicle,25864.89660720748,2025-05-18,2026-05-18,76
27389,15337,Vehicle,16186.130405644491,2020-07-24,2021-07-24,194
27390,8512,Health,22629.983160152595,2021-12-26,2022-12-26,289
27391,13981,Health,15476.372365310584,2024-03-24,2025-03-24,276
27392,2308,Health,18013.73482808039,2020-01-09,2021-01-08,251
27393,19333,Vehicle,15684.387043589972,2022-10-18,2023-10-18,437
27394,20764,Vehicle,19600.542958960752,2025-01-06,2026-01-06,375
27395,1797,Vehicle,20483.52205118029,2020-08-05,2021-08-05,361
27396,22688,Health,18387.112669055656,2022-06-09,2023-06-09,377
27397,20329,Vehicle,16967.013372486945,2025-06-23,2026-06-23,428
27398,13144,Property,8098.222234033125,2023-08-12,2024-08-11,465
27399,4123,Vehicle,17293.584797042422,2020-12-24,2021-12-24,261
27400,13674,Health,12609.360928012493,2022-07-05,2023-07-05,396
27401,3511,Vehicle,17084.47652455902,2020-12-26,2021-12-26,397
27402,15846,Property,10665.856839390794,2024-04-18,2025-04-18,125
27403,10078,Health,11355.70030769216,2023-03-08,2024-03-07,462
27404,17313,Vehicle,19758.075591480872,2023-03-27,2024-03-26,256
27405,16110,Health,21234.353376987463,2022-10-06,2023-10-06,27
27406,23338,Health,14257.852300718514,2022-03-02,2023-03-02,466
27407,11489,Property,11789.59119983314,2024-04-27,2025-04-27,127
27408,12849,Vehicle,27621.24675942225,2025-08-06,2026-08-06,350
27409,7998,Health,12806.319609700811,2021-08-24,2022-08-24,6
27410,19922,Property,10822.49368570632,2024-05-17,2025-05-17,258
27411,11454,Health,17586.16040376945,2020-04-29,2021-04-29,97
27412,3797,Property,5068.367627912646,2023-03-08,2024-03-07,60
27413,15357,Vehicle,18726.83709095367,2023-04-23,2024-04-22,141
27414,18285,Vehicle,21768.03942972847,2022-01-02,2023-01-02,411
27415,8978,Vehicle,23543.40266011827,2023-09-16,2024-09-15,307
27416,15520,Vehicle,17482.934100861985,2025-05-16,2026-05-16,187
27417,10150,Vehicle,26763.061614841085,2020-12-16,2021-12-16,162
27418,12860,Vehicle,25672.148208422677,2024-04-07,2025-04-07,150
27419,9808,Vehicle,20562.00982687793,2024-07-30,2025-07-30,444
27420,15049,Property,6858.15375506594,2021-04-07,2022-04-07,291
27421,7160,Vehicle,26521.41519193537,2021-09-22,2022-09-22,144
27422,6299,Property,6614.482622627567,2024-11-14,2025-11-14,55
27423,19467,Vehicle,22131.90196191132,2024-12-02,2025-12-02,450
27424,19462,Health,17725.6182529394,2022-11-22,2023-11-22,79
27425,17411,Vehicle,17732.551942067257,2022-05-06,2023-05-06,108
27426,15719,Health,17136.532173780124,2023-04-19,2024-04-18,473
27427,15020,Vehicle,20556.37230765228,2020-09-09,2021-09-09,369
27428,11015,Vehicle,18925.38392714412,2022-04-24,2023-04-24,284
27429,16899,Vehicle,22509.594638892773,2025-06-30,2026-06-30,262
27430,22344,Vehicle,27179.29105997168,2020-06-14,2021-06-14,291
27431,3546,Vehicle,11386.22466809881,2025-02-15,2026-02-15,279
27432,1439,Vehicle,19649.615643364225,2020-10-18,2021-10-18,439
27433,4144,Vehicle,23402.8075617938,2022-04-19,2023-04-19,411
27434,23206,Health,20866.61743844464,2021-01-10,2022-01-10,108
27435,18177,Vehicle,24338.18959746849,2022-04-18,2023-04-18,379
27436,19233,Property,5831.533537420846,2022-04-28,2023-04-28,71
27437,12753,Health,19248.977374985283,2025-10-23,2026-10-23,345
27438,20832,Property,7490.825407787316,2024-02-06,2025-02-05,103
27439,22825,Property,9736.282809439808,2024-04-09,2025-04-09,225
27440,17144,Vehicle,32436.36689647665,2021-08-26,2022-08-26,391
27441,14072,Vehicle,25217.806647315447,2024-05-15,2025-05-15,404
27442,5285,Vehicle,27948.067918567587,2020-07-13,2021-07-13,425
27443,21077,Vehicle,13860.775595649204,2024-02-24,2025-02-23,304
27444,2652,Property,8575.392566449384,2022-01-05,2023-01-05,97
27445,15204,Vehicle,24345.639536838244,2025-01-27,2026-01-27,407
27446,5986,Property,12553.20543541156,2022-09-15,2023-09-15,380
27447,17464,Health,15208.068038432322,2022-05-02,2023-05-02,339
27448,14153,Vehicle,15401.13869548261,2024-12-07,2025-12-07,374
27449,18294,Property,10666.736655560318,2025-12-30,2026-12-30,367
27450,24182,Property,9174.473475131672,2023-04-02,2024-04-01,379
27451,23946,Vehicle,21505.45278379476,2023-06-23,2024-06-22,356
27452,6813,Property,8989.57826480846,2023-04-01,2024-03-31,273
27453,9463,Property,11678.182928789978,2022-01-07,2023-01-07,265
27454,21326,Vehicle,20478.95916640497,2024-08-19,2025-08-19,443
27455,3398,Vehicle,17160.183839004872,2024-06-11,2025-06-11,34
27456,8180,Vehicle,15372.50198876791,2021-05-16,2022-05-16,433
27457,20822,Vehicle,17765.469909121563,2022-10-05,2023-10-05,322
27458,16144,Vehicle,15139.705082579903,2025-04-15,2026-04-15,356
27459,14121,Health,19890.209335437936,2021-09-16,2022-09-16,373
27460,20599,Health,16390.270528563797,2023-02-03,2024-02-03,63
27461,13259,Property,9655.283992942312,2024-02-07,2025-02-06,303
27462,1596,Health,16699.23090437169,2025-03-15,2026-03-15,412
27463,24862,Vehicle,23635.820240780027,2024-05-03,2025-05-03,242
27464,15301,Vehicle,23987.4487356798,2021-12-06,2022-12-06,187
27465,3760,Property,10386.675975975357,2020-11-02,2021-11-02,24
27466,9700,Vehicle,14147.160323175707,2024-04-10,2025-04-10,98
27467,9735,Health,13280.349733619987,2024-01-16,2025-01-15,432
27468,16182,Vehicle,18657.35533589913,2023-07-13,2024-07-12,191
27469,16077,Vehicle,18341.10449286727,2025-12-14,2026-12-14,336
27470,23119,Property,12322.508134449152,2024-02-03,2025-02-02,285
27471,8260,Vehicle,19631.83796294156,2023-10-27,2024-10-26,465
27472,23616,Vehicle,17501.375716100523,2021-10-30,2022-10-30,188
27473,17059,Health,13204.737053751454,2024-12-09,2025-12-09,460
27474,24249,Health,16935.669459371537,2021-03-12,2022-03-12,406
27475,7538,Vehicle,11564.39724041755,2025-09-25,2026-09-25,430
27476,17733,Property,11912.051895421706,2023-08-27,2024-08-26,327
27477,19965,Vehicle,13695.703361228414,2021-07-24,2022-07-24,482
27478,7501,Vehicle,21915.940753955987,2024-11-27,2025-11-27,18
27479,20321,Vehicle,15933.332781341936,2025-10-19,2026-10-19,300
27480,18260,Property,10246.700483494618,2023-01-25,2024-01-25,270
27481,9715,Health,16341.949959291758,2024-01-06,2025-01-05,346
27482,751,Health,14950.590858793606,2024-04-21,2025-04-21,396
27483,2888,Vehicle,12176.175178710477,2025-01-24,2026-01-24,438
27484,21265,Property,7777.121391328939,2022-11-23,2023-11-23,285
27485,1983,Property,9977.242095908794,2021-02-18,2022-02-18,411
27486,2752,Health,14285.603217654529,2025-04-05,2026-04-05,248
27487,991,Property,12030.604141572716,2021-05-21,2022-05-21,407
27488,3272,Health,17702.66006642467,2020-01-14,2021-01-13,130
27489,3841,Vehicle,26136.97119124465,2025-04-18,2026-04-18,216
27490,14938,Property,11144.42511919099,2022-03-05,2023-03-05,193
27491,19207,Vehicle,19813.63498689885,2024-02-20,2025-02-19,331
27492,9484,Health,20475.902151210357,2020-05-12,2021-05-12,101
27493,23705,Property,10937.189214074258,2021-10-19,2022-10-19,332
27494,15951,Vehicle,19580.1826154862,2021-12-07,2022-12-07,117
27495,12004,Health,17303.836332493112,2023-02-14,2024-02-14,453
27496,14568,Health,9521.917122924604,2023-05-05,2024-05-04,150
27497,17686,Property,11903.016371779291,2024-11-28,2025-11-28,34
27498,14091,Vehicle,24745.98916470036,2020-01-28,2021-01-27,482
27499,19482,Vehicle,21582.89476335297,2023-01-24,2024-01-24,403
27500,4221,Property,14546.291774562013,2022-11-27,2023-11-27,333
27501,16504,Health,13255.373498100003,2020-01-01,2020-12-31,51
27502,24409,Health,20245.694480875773,2024-01-16,2025-01-15,230
27503,6569,Vehicle,16829.59207711948,2021-05-07,2022-05-07,360
27504,4504,Vehicle,12908.453934613202,2024-09-11,2025-09-11,301
27505,2900,Health,25098.92001149708,2022-01-01,2023-01-01,171
27506,11673,Vehicle,20205.14619918557,2025-02-24,2026-02-24,167
27507,19599,Health,16371.370909779544,2023-03-29,2024-03-28,465
27508,13006,Vehicle,18191.817279000345,2025-12-24,2026-12-24,9
27509,24453,Vehicle,25283.51827284325,2022-06-16,2023-06-16,466
27510,12665,Property,14003.666987085404,2024-10-02,2025-10-02,294
27511,2913,Health,11126.89933493518,2024-01-31,2025-01-30,299
27512,949,Health,17396.764093245383,2021-12-29,2022-12-29,167
27513,11345,Health,18349.02259478077,2022-05-20,2023-05-20,190
27514,20720,Health,11991.443009036298,2025-07-26,2026-07-26,211
27515,22463,Vehicle,21096.995419775423,2024-05-10,2025-05-10,478
27516,14997,Vehicle,21241.40805957836,2024-09-23,2025-09-23,450
27517,12639,Property,7671.141946672514,2024-01-09,2025-01-08,4
27518,3595,Health,9244.01786422552,2025-03-25,2026-03-25,375
27519,15009,Health,13551.60513294692,2023-11-23,2024-11-22,325
27520,14073,Vehicle,23978.19456878225,2025-05-17,2026-05-17,270
27521,6634,Property,15243.940174141771,2020-12-18,2021-12-18,246
27522,21726,Vehicle,26771.060220941323,2020-03-21,2021-03-21,84
27523,23913,Health,8859.474949340904,2022-06-10,2023-06-10,244
27524,7649,Vehicle,20574.276696973226,2024-01-16,2025-01-15,269
27525,14871,Property,11182.562538951364,2025-05-16,2026-05-16,96
27526,19718,Vehicle,19532.853107555897,2024-05-10,2025-05-10,358
27527,9442,Vehicle,23603.386309620782,2022-05-30,2023-05-30,455
27528,15713,Health,9794.016272480854,2020-09-17,2021-09-17,146
27529,24184,Property,9696.972232791002,2020-08-22,2021-08-22,246
27530,12654,Health,12511.188435656532,2021-08-28,2022-08-28,391
27531,14592,Vehicle,20166.717720403263,2023-05-24,2024-05-23,347
27532,14741,Vehicle,17541.642178637932,2020-09-16,2021-09-16,130
27533,1223,Vehicle,19739.11957845072,2021-09-19,2022-09-19,409
27534,23914,Vehicle,13519.701585878352,2025-09-30,2026-09-30,177
27535,22346,Vehicle,20261.53157514233,2024-05-24,2025-05-24,370
27536,9138,Vehicle,21146.180138789758,2021-03-07,2022-03-07,42
27537,9223,Vehicle,21660.99249513499,2023-09-12,2024-09-11,250
27538,5065,Vehicle,17778.041953079934,2025-04-17,2026-04-17,206
27539,10374,Vehicle,22983.11259763011,2020-10-14,2021-10-14,9
27540,2249,Vehicle,17590.85536297824,2023-07-22,2024-07-21,245
27541,23361,Vehicle,13643.990792134347,2023-09-04,2024-09-03,308
27542,12006,Health,21800.40470293925,2025-05-05,2026-05-05,465
27543,18014,Property,7560.404163280949,2025-11-15,2026-11-15,242
27544,19541,Vehicle,18011.494750586728,2020-11-24,2021-11-24,494
27545,11259,Vehicle,20977.068547938125,2025-02-24,2026-02-24,299
27546,4552,Vehicle,8927.92643964528,2024-08-21,2025-08-21,29
27547,2960,Health,16840.377208053724,2023-05-24,2024-05-23,480
27548,21052,Vehicle,23576.8085985003,2024-04-07,2025-04-07,440
27549,14061,Property,8605.498418754885,2020-02-27,2021-02-26,71
27550,21088,Health,14799.921646603783,2020-11-04,2021-11-04,95
27551,13732,Health,13187.328419608832,2024-03-16,2025-03-16,308
27552,6684,Vehicle,18834.068450118088,2023-01-28,2024-01-28,191
27553,12112,Vehicle,19143.142491140185,2025-01-17,2026-01-17,326
27554,1740,Property,5675.771839042006,2020-01-29,2021-01-28,407
27555,3360,Health,12094.410965708004,2024-01-21,2025-01-20,186
27556,7535,Health,20697.354671134344,2022-07-05,2023-07-05,8
27557,2740,Vehicle,19249.66135656248,2022-07-01,2023-07-01,50
27558,11382,Vehicle,18970.547542123502,2024-09-08,2025-09-08,219
27559,23313,Health,15386.56246848256,2024-04-05,2025-04-05,330
27560,10,Health,17458.708416443424,2021-05-19,2022-05-19,19
27561,8690,Property,12125.015943424582,2023-08-09,2024-08-08,54
27562,4267,Vehicle,16010.70462274982,2022-07-18,2023-07-18,345
27563,19512,Health,17404.96479280389,2022-02-12,2023-02-12,412
27564,21573,Vehicle,14835.582318910869,2025-05-07,2026-05-07,214
27565,16349,Health,14206.918594748098,2025-02-19,2026-02-19,244
27566,22906,Health,17568.27988790246,2025-06-24,2026-06-24,264
27567,4761,Vehicle,21917.413722617974,2024-04-08,2025-04-08,199
27568,24549,Health,20437.753797209887,2023-02-14,2024-02-14,154
27569,14911,Health,13468.974069952168,2021-06-21,2022-06-21,265
27570,7835,Vehicle,24427.115348930165,2021-12-19,2022-12-19,170
27571,24363,Health,15987.01058972116,2024-12-09,2025-12-09,214
27572,23981,Health,9555.890079955385,2020-12-16,2021-12-16,446
27573,23894,Vehicle,15286.969641688214,2020-01-29,2021-01-28,16
27574,4577,Vehicle,12631.764664533344,2024-09-16,2025-09-16,55
27575,7752,Health,29070.13086591858,2020-07-12,2021-07-12,217
27576,10887,Vehicle,26855.158107217598,2020-08-22,2021-08-22,70
27577,20191,Health,16216.346256324285,2024-03-26,2025-03-26,381
27578,24897,Health,17633.742756212087,2022-10-23,2023-10-23,165
27579,16313,Vehicle,16720.40271008226,2020-08-26,2021-08-26,388
27580,23794,Property,10657.83423909701,2022-05-31,2023-05-31,457
27581,10341,Health,22086.480126889797,2020-05-09,2021-05-09,48
27582,23276,Vehicle,23778.48193660915,2025-02-09,2026-02-09,281
27583,1774,Vehicle,17212.141166912388,2020-10-17,2021-10-17,75
27584,13628,Vehicle,14260.67545430245,2021-09-19,2022-09-19,408
27585,14467,Vehicle,18591.418457497293,2021-05-09,2022-05-09,55
27586,15196,Vehicle,14228.721014965744,2020-03-08,2021-03-08,288
27587,14154,Property,11756.48328956564,2023-03-04,2024-03-03,244
27588,24802,Property,10089.918606999172,2025-04-25,2026-04-25,468
27589,19798,Vehicle,21245.78464808138,2021-03-10,2022-03-10,387
27590,18428,Vehicle,21924.743629704622,2025-07-22,2026-07-22,283
27591,2949,Vehicle,24720.68732465371,2022-10-06,2023-10-06,46
27592,23649,Property,11377.218710334711,2022-08-05,2023-08-05,447
27593,8085,Vehicle,33078.39368383926,2024-12-29,2025-12-29,463
27594,24251,Vehicle,19998.515805070216,2025-10-23,2026-10-23,495
27595,7800,Health,9939.049164741236,2022-05-30,2023-05-30,107
27596,123,Vehicle,28231.67771924023,2023-02-26,2024-02-26,106
27597,10912,Property,10485.00309441908,2022-09-29,2023-09-29,317
27598,4793,Health,11466.31164027619,2020-03-04,2021-03-04,2
27599,11288,Health,17012.25768401751,2020-11-19,2021-11-19,88
27600,6205,Vehicle,27379.23518903876,2023-01-03,2024-01-03,410
27601,22103,Vehicle,20988.94954876812,2021-11-20,2022-11-20,64
27602,23010,Vehicle,14101.375224154055,2023-02-27,2024-02-27,46
27603,8610,Vehicle,12024.603244095051,2023-07-09,2024-07-08,372
27604,15607,Health,14437.262516017305,2025-04-20,2026-04-20,377
27605,10073,Property,9347.803733930506,2020-09-14,2021-09-14,111
27606,3326,Health,14219.598238511551,2021-01-19,2022-01-19,270
27607,17377,Vehicle,14119.609293031304,2022-07-01,2023-07-01,123
27608,20895,Property,13018.734730204924,2023-08-15,2024-08-14,407
27609,5709,Vehicle,19396.022296810217,2021-09-24,2022-09-24,292
27610,20478,Vehicle,26798.15519554457,2024-05-28,2025-05-28,481
27611,24821,Vehicle,15185.810991259055,2022-07-03,2023-07-03,472
27612,6429,Vehicle,19988.204909335072,2024-09-29,2025-09-29,421
27613,19087,Property,14022.003566520474,2020-03-12,2021-03-12,383
27614,8243,Vehicle,24633.032613834104,2020-06-14,2021-06-14,102
27615,10338,Health,21872.876445650647,2020-11-03,2021-11-03,410
27616,15236,Health,18203.781720864037,2022-06-08,2023-06-08,309
27617,17771,Vehicle,20822.334289992392,2023-01-10,2024-01-10,224
27618,11506,Health,19068.302999036303,2020-02-14,2021-02-13,91
27619,19627,Health,17806.99173609804,2024-10-25,2025-10-25,394
27620,13959,Health,13747.373698531865,2021-09-11,2022-09-11,62
27621,764,Vehicle,26550.34643705803,2022-04-21,2023-04-21,162
27622,12717,Vehicle,24438.821747362344,2020-09-25,2021-09-25,389
27623,2531,Health,16693.986799418704,2024-03-07,2025-03-07,429
27624,14354,Health,11656.191478727787,2020-06-23,2021-06-23,375
27625,17251,Health,21527.092121084785,2020-07-06,2021-07-06,5
27626,5215,Health,13655.85144391514,2021-11-30,2022-11-30,25
27627,21505,Property,9135.440943836906,2021-01-27,2022-01-27,106
27628,9470,Vehicle,20723.04426204985,2021-06-08,2022-06-08,378
27629,4656,Health,14688.745037622635,2020-09-19,2021-09-19,118
27630,8250,Health,18292.75068863944,2022-09-12,2023-09-12,140
27631,295,Vehicle,13348.946209978294,2020-11-15,2021-11-15,273
27632,15173,Health,15129.09950922518,2022-12-27,2023-12-27,42
27633,11959,Health,14599.051151468062,2020-12-09,2021-12-09,303
27634,13339,Property,13377.067332694922,2020-04-15,2021-04-15,320
27635,24898,Health,17084.483169706386,2023-11-03,2024-11-02,63
27636,1758,Vehicle,22807.54730088892,2023-10-14,2024-10-13,122
27637,19254,Vehicle,21595.59170389758,2023-07-11,2024-07-10,284
27638,18673,Vehicle,15853.9005219694,2025-12-14,2026-12-14,487
27639,20463,Health,15101.435284608257,2020-12-23,2021-12-23,198
27640,6486,Health,9702.184936016536,2024-05-19,2025-05-19,410
27641,16511,Property,8174.142048936656,2020-10-02,2021-10-02,374
27642,19590,Vehicle,26237.58285852921,2023-04-26,2024-04-25,323
27643,8809,Vehicle,15988.199109794934,2022-08-31,2023-08-31,98
27644,9786,Vehicle,21668.154121091506,2021-08-09,2022-08-09,140
27645,11357,Health,8004.125707177992,2022-01-14,2023-01-14,365
27646,3621,Health,16383.20369694949,2024-11-18,2025-11-18,495
27647,9139,Health,12991.959980668538,2021-10-10,2022-10-10,144
27648,8086,Vehicle,14922.253573695332,2023-05-12,2024-05-11,495
27649,14983,Health,17742.95268318057,2023-08-15,2024-08-14,54
27650,1693,Health,13696.064563456484,2025-05-27,2026-05-27,222
27651,12328,Health,15520.655172588602,2020-03-20,2021-03-20,160
27652,12712,Property,8593.735834680798,2024-03-20,2025-03-20,273
27653,21238,Vehicle,20382.607175135192,2020-12-28,2021-12-28,6
27654,821,Vehicle,24034.69928993616,2024-10-23,2025-10-23,245
27655,24219,Vehicle,10264.211738044862,2022-04-12,2023-04-12,35
27656,6090,Vehicle,20958.491639067517,2025-02-14,2026-02-14,73
27657,17860,Health,8745.240550918623,2024-01-03,2025-01-02,434
27658,16493,Vehicle,23139.86847693623,2022-07-17,2023-07-17,330
27659,14484,Vehicle,16607.881510118103,2021-11-15,2022-11-15,167
27660,21274,Vehicle,19008.40786969375,2023-09-28,2024-09-27,301
27661,6126,Vehicle,22790.936126829813,2021-07-21,2022-07-21,372
27662,24429,Vehicle,19028.842053797474,2020-08-03,2021-08-03,31
27663,4343,Health,18900.21152519685,2024-04-02,2025-04-02,30
27664,23469,Vehicle,24903.33558901798,2020-10-11,2021-10-11,367
27665,7588,Health,16280.842008255064,2021-01-12,2022-01-12,391
27666,7334,Vehicle,25138.03567114316,2024-10-10,2025-10-10,269
27667,3319,Health,11410.478671377012,2022-05-12,2023-05-12,300
27668,5510,Property,7416.204087053549,2024-08-29,2025-08-29,312
27669,7292,Health,21286.017505964195,2024-11-06,2025-11-06,158
27670,18234,Vehicle,15607.426754801312,2020-11-16,2021-11-16,33
27671,5629,Vehicle,13350.517231660084,2020-08-27,2021-08-27,168
27672,20512,Property,13688.700486901187,2025-01-15,2026-01-15,371
27673,650,Vehicle,20489.849319439803,2024-04-12,2025-04-12,338
27674,14826,Vehicle,17567.410416884813,2023-06-12,2024-06-11,85
27675,3483,Property,9887.322909509146,2020-07-11,2021-07-11,52
27676,985,Vehicle,23084.911380355654,2025-07-11,2026-07-11,302
27677,1586,Vehicle,18270.29896816432,2020-02-23,2021-02-22,157
